# This data file has been automatically generated using the network simulator TopGen

	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99
54	23.8172	11.02366	25.65189	25.17434	18.59016	19.03241	10.49826	26.12041	19.00356	17.93413	18.03724	20.72403	21.10417	18.47389	12.75558	16.2761	13.06077	13.03951	26.40604	17.15901	13.06077	11.19554	12.07874	17.02248	22.44051	22.66183	10.14981	25.29076	28.09848	17.9372	19.01385	19.50198	16.80872	12.99635	23.03674	25.53558	21.10549	23.09224	6.409981	21.75561	24.16474	19.1234	17.93413	10.49826	23.45072	20.40729	24.91122	18.01729	18.29504	22.63027	22.44236	18.48866	23.82062	16.67043	0	12.93826	21.43556	12.10117	30.59185	20.85963	20.377	9.741808	6.409981	17.006	13.30158	16.54435	21.45718	13.30158	20.1101	17.72886	24.67731	26.71593	19.35272	10.07751	18.57216	21.6039	23.8323	16.81903	13.06077	15.74909	23.93556	25.92177	25.35053	29.99819	22.77923	9.975998	10.07751	18.34663	24.76209	11.85246	15.40687	24.80122	26.57796	20.58353	16.17412	12.93826	19.31215	15.16323	17.47042	20.85963
55	21.73034	12.64844	29.92653	25.05183	19.6873	25.99785	10.73907	25.9979	12.2841	19.03126	19.13437	21.82116	28.06962	25.43934	12.71816	17.37324	7.465171	14.22036	21.2157	18.25614	12.93826	11.43635	23.10032	18.11961	17.25017	27.00558	11.40366	23.2039	27.97596	19.03433	20.11098	26.03026	17.90585	14.62278	19.21559	29.81023	22.20262	26.42359	11.07144	26.03026	20.70691	20.22053	19.03126	10.73907	24.01364	21.50442	26.82505	19.11442	19.39217	26.03026	17.25202	25.45411	26.40935	17.76756	12.93826	0	18.84673	12.93826	31.70164	27.58426	26.66446	11.93061	12.69745	23.29347	12.93826	22.83182	17.39522	12.93826	26.39757	17.72886	26.18443	22.65397	15.03138	6.412867	24.85963	17.28256	21.44077	23.10649	6.409981	22.03656	25.04536	27.03157	26.05853	31.10799	27.8414	13.30158	6.412867	23.20218	25.58924	9.294847	21.69434	23.71925	22.516	26.871	22.46159	12.93826	25.59962	21.4507	19.91018	26.79106
56	4.619111	20.15794	20.60099	15.72629	15.92368	16.30899	15.63294	17.35658	20.43418	15.26765	15.37076	18.05755	18.38076	15.75048	15.32748	13.60962	19.62712	15.24552	9.899652	14.49253	19.70127	16.19669	17.75614	14.356	8.671299	17.68004	20.21555	4.890345	18.65042	15.27072	16.34737	16.03315	14.14224	15.09516	4.618264	20.48469	18.43901	20.42576	15.52857	16.70472	7.946432	16.45692	15.26765	15.63294	18.51752	17.7408	17.49951	15.35081	15.62856	18.27586	7.946432	15.76525	17.08381	14.00395	21.43556	18.84673	0	19.14378	16.30236	20.17767	19.75197	19.21403	24.58682	16.38098	18.54016	15.91933	3.345875	23.21585	19.48508	20.48351	19.14116	12.23589	7.776196	20.23259	17.94714	4.084949	6.091917	16.194	22.38763	15.12407	18.00208	19.98829	23.29632	15.70871	20.79813	21.12899	20.23259	17.72161	21.55725	21.14219	14.78185	16.67597	9.953293	18.31599	15.5491	19.3947	18.68713	14.53821	16.69632	20.17767
57	16.20682	12.64844	23.63906	17.56396	23.33823	19.47651	9.965573	19.19424	19.24437	22.6822	22.78531	20.47774	26.37428	20.47774	15.23034	21.02417	10.70403	15.14838	19.15897	21.90708	11.85934	10.52932	23.46364	19.59315	20.48903	19.51771	14.29143	17.68037	20.48809	16.00985	23.76192	17.87082	21.55679	12.19565	18.89493	23.52276	19.36845	20.13612	12.93826	19.74279	18.65197	23.87146	22.6822	9.965573	24.7809	25.15535	19.33718	22.76536	23.04311	20.11353	19.78588	18.00935	18.92148	21.4185	12.10117	12.93826	19.14378	0	28.00301	24.79061	25.55467	8.283008	11.86036	16.27002	12.62945	13.22783	12.11935	12.93826	25.28777	15.30174	19.89696	18.86473	19.35272	9.651729	23.74983	21.6039	21.24346	21.99669	13.06077	20.92676	18.75789	20.7441	24.70041	27.40936	21.55394	9.413164	9.651729	23.5243	22.31306	9.294847	20.58454	17.43178	24.11951	19.93341	21.35178	11.4506	24.48982	20.34089	17.32134	20.50359
58	16.54835	28.45968	28.90273	24.02803	29.9341	24.61073	23.86494	25.65831	27.61981	29.27806	29.38117	26.94181	26.6825	24.05222	23.55948	27.62004	30.59185	23.47753	12.93639	28.50294	28.00301	24.42869	24.94177	22.8583	17.83991	25.98178	28.51729	20.52087	26.95216	29.28114	30.35778	24.33489	28.15265	23.32716	11.18571	28.78643	25.83252	29.58911	23.76057	25.00646	17.11505	30.46733	29.27806	23.86494	34.79465	31.75122	25.80125	29.36123	29.63898	26.5776	17.11505	24.06699	25.38555	28.01437	30.59185	31.70164	16.30236	28.00301	0	23.46684	24.77543	22.43346	29.09385	21.40443	26.74582	20.94278	4.900746	26.50502	24.50853	23.70294	22.43032	17.83578	11.93223	23.52176	22.9706	10.66555	10.00249	21.21745	28.14609	20.14752	21.29125	23.27746	27.23376	12.07839	24.0873	23.56361	23.52176	22.74506	24.84641	26.50688	19.8053	19.96513	11.50816	22.46676	20.57255	22.68387	23.71058	19.56166	19.88984	23.46684
59	24.0517	21.88385	24.42203	14.98759	21.88066	13.47598	18.61177	19.66931	19.9321	21.22462	21.32773	16.96716	13.82529	12.91746	24.53609	15.08643	20.72854	17.45973	23.73118	20.4495	27.58426	20.41133	17.25406	21.50764	23.33982	16.00713	17.88639	20.51829	14.82474	17.87559	22.30434	19.74161	20.09921	17.96959	21.60206	24.30573	17.45308	20.60115	20.23809	15.92515	24.61839	22.41389	21.22462	18.61177	22.87099	20.97536	18.66657	21.30778	21.58553	17.42072	24.61839	7.294294	17.22505	19.96093	20.85963	27.58426	20.17767	24.79061	23.46684	0	24.82547	19.58489	19.6491	15.87358	26.80797	16.47982	19.00539	26.80797	24.82547	18.59563	14.82455	24.26415	16.77056	26.89355	20.06938	16.65433	18.66129	17.97277	17.59467	14.0725	12.79567	11.82526	20.19981	24.82719	16.06665	19.81908	26.89355	16.74979	22.31972	17.58154	17.68025	17.33776	24.12617	15.43281	18.4475	26.80797	21.58553	17.23539	17.36315	6.063377
60	21.58936	24.90153	24.51567	18.55367	11.86381	20.46623	23.23296	20.18396	24.55329	15.19441	15.29752	17.98431	23.89045	21.46745	20.41239	13.53639	23.74623	20.33043	21.57119	12.70796	27.02778	21.2816	21.87525	14.28276	17.60567	20.50743	22.50758	21.82688	21.4778	15.19748	16.27413	18.36577	14.069	20.18007	18.08622	24.39937	18.36577	19.36856	20.61348	20.6194	19.3299	16.38368	10.00606	23.23296	20.711	17.66757	20.32689	15.27757	11.23982	21.10324	17.60751	18.99906	19.91119	13.93072	20.377	26.66446	19.75197	25.55467	24.77543	24.82547	0	21.31807	19.09299	12.98228	24.62844	9.233492	13.48837	20.19012	6.528482	22.94992	22.2571	23.70234	14.34367	22.76052	14.11412	16.59485	23.04671	12.7953	23.18127	11.72537	17.7709	19.75711	15.53825	29.72909	22.6076	25.98459	22.76052	14.32291	22.34188	21.93583	8.049614	22.381	21.83008	12.3589	8.10178	21.92263	11.23981	11.13951	13.01059	19.5166
61	16.27707	10.76603	26.70125	17.6342	20.81524	19.54676	10.03582	19.26449	16.48812	20.1592	20.26231	20.54799	20.84654	20.54799	15.30059	18.50118	8.593115	15.21863	19.22922	19.38408	9.748424	10.59957	22.09268	19.6634	18.37811	19.58796	12.25966	17.75062	20.55834	20.16228	21.23892	17.94107	19.03379	15.06826	18.96518	26.58494	19.4387	23.49854	11.93061	19.50598	18.72222	21.34847	20.1592	10.03582	20.85252	22.63236	19.40743	20.24236	20.52012	20.18378	19.85613	18.07959	18.99173	18.89551	9.741808	11.93061	19.21403	8.283008	22.43346	19.58489	21.31807	0	8.530785	16.58108	10.75934	13.53889	12.4304	6.321018	22.33517	18.41516	19.00761	19.17579	16.40013	7.781618	20.79724	18.65131	16.99169	19.0441	6.46835	17.97416	17.86854	19.85475	21.5347	24.81092	20.66459	9.718364	7.781618	20.5717	22.66892	12.17328	17.63194	16.54243	23.88653	17.01349	18.39919	8.79139	21.53723	17.3883	18.96512	19.61424
62	23.8172	10.83025	25.65189	25.17434	18.59016	18.83899	14.70185	26.12041	19.00356	17.93413	18.03724	20.72403	20.91076	18.28048	12.75558	16.2761	9.674938	13.03951	26.40604	17.15901	13.06077	11.19554	12.07874	17.02248	22.44051	22.66183	14.72988	25.29076	28.09848	17.9372	19.01385	19.50198	16.80872	12.79428	23.03674	25.53558	21.10549	23.09224	10.40456	21.75561	24.16474	19.1234	17.93413	14.70185	23.45072	20.40729	24.91122	18.01729	18.29504	22.63027	22.44236	18.29525	23.82062	16.67043	6.409981	12.69745	24.58682	11.86036	29.09385	19.6491	19.09299	8.530785	0	17.006	11.84116	16.54435	21.45718	7.402841	20.1101	17.72886	24.67731	26.71593	17.48195	8.863441	18.57216	19.73313	23.8323	16.81903	7.550173	15.74909	23.93556	25.92177	25.35053	29.99819	22.77923	9.782581	8.863441	18.34663	24.76209	11.85246	15.40687	24.80122	26.57796	20.58353	16.17412	9.873214	19.31215	15.16323	17.47042	20.66621
63	15.71246	16.73314	21.14468	12.87726	12.47945	14.78982	15.04144	14.50755	21.18229	11.82342	11.92653	14.61332	17.13524	15.79105	14.73598	4.910582	20.37523	14.65403	18.2002	11.04829	23.65679	15.60519	18.50425	8.8155	14.23467	14.83102	19.13658	17.18602	15.8014	7.763275	12.90314	14.99478	10.69801	14.50366	14.71523	21.02837	14.99478	13.37142	14.93707	14.74904	15.9589	7.848558	11.82342	15.04144	17.34	14.29657	14.65049	11.90658	12.18433	15.42684	14.23652	13.32265	14.23479	10.55972	17.006	23.29347	16.38098	16.27002	21.40443	15.87358	12.98228	16.58108	17.006	0	22.42485	9.800957	11.28478	19.04906	13.39159	17.73396	14.13407	18.49459	12.14008	20.55693	10.79404	14.39126	15.98481	6.318739	16.63563	7.980141	12.995	14.98121	15.51072	22.1507	15.79105	17.59463	20.55693	12.11931	20.13829	16.62251	9.744982	11.66889	19.62649	12.33136	9.946803	19.71904	11.05323	8.935913	6.797971	14.7407
64	19.14151	12.64844	25.24257	25.41515	24.12562	25.99785	10.73907	21.31394	19.24437	23.46958	23.57269	27.5704	28.06962	25.43934	20.48432	21.81156	11.90349	13.4351	22.09367	22.69446	13.30158	11.01885	23.46364	22.55793	19.10353	27.36891	12.923	20.61507	28.33928	23.47265	24.5493	23.59993	22.34417	20.13156	16.62675	27.7151	26.64094	23.34313	12.33131	23.93513	18.11808	24.65885	23.46958	10.73907	21.42481	25.94274	27.18838	23.55274	23.83049	21.3463	19.92848	25.45411	23.59993	22.20589	13.30158	12.93826	18.54016	12.62945	26.74582	26.80797	24.62844	10.75934	11.84116	22.42485	0	21.839	14.80639	9.390587	25.40474	27.82875	24.0893	20.06514	19.4697	10.85119	23.86681	21.72087	18.85194	22.11367	9.53792	21.04373	22.95023	24.93644	23.46969	28.88247	24.38273	13.30158	10.85119	20.61334	23.00041	15.58231	20.70151	21.62412	19.92717	24.23566	21.46876	11.86096	24.6068	20.45787	17.32134	24.14049
65	12.67027	19.05649	20.68303	9.835073	12.0178	11.74763	11.99926	11.46536	20.72064	11.36177	12.17921	14.15167	19.46077	12.74886	11.6938	5.399027	19.91358	11.61184	17.73855	10.58665	20.7157	12.563	18.0426	5.612033	13.77302	11.78883	18.67493	14.14383	12.75921	6.012589	12.44149	10.14194	10.23636	11.46147	15.35839	20.56673	14.53313	10.53185	11.89488	11.70685	15.49725	10.14492	6.173417	11.99926	16.87836	13.83492	11.6083	9.038813	11.72268	12.38465	13.77487	10.28047	11.1926	7.691956	16.54435	22.83182	15.91933	13.22783	20.94278	16.47982	9.233492	13.53889	16.54435	9.800957	21.839	0	10.8911	23.38732	12.16164	16.87585	13.27596	17.63648	13.86252	20.16325	10.8506	16.11369	16.84415	6.815671	22.78319	4.039064	12.13689	14.12311	12.93615	23.01004	14.93294	16.73652	20.16325	13.84175	21.86072	19.91861	11.53715	10.81078	21.34892	9.756794	11.58932	21.44147	12.80117	10.65835	6.981238	13.8826
66	3.947225	20.80404	20.88378	12.91893	12.98554	14.83149	10.89077	16.95514	17.49604	12.32951	12.43262	15.11941	20.26705	15.83272	10.58531	10.67148	21.21637	10.50336	5.165091	11.55439	21.45718	11.45452	14.818	11.41786	2.933854	14.87269	15.45033	3.438839	15.84306	12.33258	13.40923	13.22579	11.2041	10.35299	0.2476533	23.35631	15.50087	17.48762	10.7864	14.79071	6.109882	13.51877	12.32951	10.89077	17.06602	14.80266	14.69216	12.41267	12.69042	16.9875	6.109882	13.36432	14.27645	11.06581	21.45718	17.39522	3.345875	12.11935	4.900746	19.00539	13.48837	12.4304	21.45718	11.28478	14.80639	10.8911	0	26.74613	17.81933	20.23466	20.82711	10.1598	8.382953	21.78777	16.28139	7.961381	7.856815	14.52825	24.77103	13.45832	19.68804	21.67426	21.63057	10.59206	22.48409	20.09534	21.78777	16.05585	22.19627	23.27742	13.11609	18.36193	10.02183	18.83299	13.88334	19.46324	17.02138	12.87245	16.51721	21.43375
67	24.05801	12.28512	26.2279	25.41515	19.6873	25.99785	14.12648	22.29927	19.24437	19.03126	19.13437	22.56834	28.06962	25.43934	13.83353	17.37324	7.465171	14.22036	21.2157	18.25614	8.62048	6.580528	23.46364	19.0842	17.25017	27.36891	9.890428	23.55647	28.33928	19.03433	20.11098	24.58525	17.90585	12.19565	25.86638	29.81023	22.9498	26.42359	10.64537	26.03026	18.9744	20.22053	19.03126	14.12648	26.26727	21.50442	27.18838	19.11442	19.39217	22.33162	17.25202	25.45411	24.58525	17.76756	13.30158	12.93826	23.21585	12.93826	26.50502	26.80797	20.19012	6.321018	7.402841	19.04906	9.390587	23.38732	26.74613	0	20.96642	15.30174	26.18443	26.71593	15.03138	6.412867	19.42849	17.28256	21.24346	17.67535	5.099599	16.03174	25.04536	27.03157	22.60953	27.40936	23.47572	13.30158	6.412867	19.20295	23.98573	13.06263	16.26319	27.51154	22.51778	19.43018	17.03044	7.42264	20.16848	16.01955	19.07393	26.79106
68	21.32247	24.63464	24.24878	18.55367	11.86381	20.46623	22.96607	20.18396	24.28639	14.92752	15.03063	17.71742	23.62355	21.46745	20.41239	13.26949	23.47933	20.33043	21.30429	14.1524	26.76089	21.2816	21.60835	14.01587	17.33877	20.50743	22.24068	21.55999	21.4778	14.93059	16.00724	18.09888	13.80211	20.18007	17.81933	24.13247	18.09888	19.36856	20.61348	20.35251	19.063	16.11678	14.92752	22.96607	20.44411	17.40067	20.32689	15.01068	11.23982	21.10324	17.34062	18.99906	19.91119	13.66382	20.1101	26.39757	19.48508	25.28777	24.50853	24.82547	6.528482	22.33517	20.1101	13.39159	25.40474	12.16164	17.81933	20.96642	0	22.94992	22.2571	23.70234	14.34367	22.76052	14.11412	16.59485	23.04671	12.7953	23.18127	11.72537	17.7709	19.75711	15.53825	29.72909	22.6076	25.98459	22.76052	14.32291	22.34188	21.93583	8.049614	22.381	21.83008	12.3589	8.10178	21.92263	11.23981	11.13951	13.01059	19.5166
69	17.54655	20.93608	27.97073	18.90368	22.44709	17.78551	15.28193	20.53397	16.60225	21.79106	21.89417	21.81747	19.85728	17.227	11.84429	20.13303	27.46543	16.8644	20.4987	21.01593	17.08843	17.43927	13.92421	20.93288	20.00997	20.85744	14.55654	19.0201	21.82782	21.79413	22.87078	19.21055	20.66565	11.61197	20.23466	27.85443	20.70818	21.46364	12.04538	20.77546	19.9917	22.98032	21.79106	15.28193	23.73348	24.26421	20.67691	21.87422	22.15197	21.45326	21.12561	17.24177	20.26121	20.52736	17.72886	17.72886	20.48351	15.30174	23.70294	18.59563	22.94992	18.41516	17.72886	17.73396	27.82875	16.87585	20.23466	15.30174	22.94992	0	17.19129	17.35947	15.00428	21.75969	19.34328	14.8366	15.17536	16.98323	14.64306	12.31858	16.05222	18.03843	18.99361	22.99459	18.84826	16.45951	21.75969	15.54359	22.8144	12.28897	16.17799	14.72611	26.28457	15.19717	16.94524	14.69454	18.87577	15.93435	17.1488	17.79792
70	18.139	26.52966	20.38788	11.44666	21.75427	12.89123	17.46798	11.41841	22.93011	21.09824	21.20135	11.36994	18.00143	11.61127	17.16252	19.44021	25.07463	17.08056	21.09115	20.32311	25.62776	18.03173	20.25207	14.13407	22.3033	12.56517	20.88441	19.61256	11.84179	16.02939	22.17796	7.383663	19.97283	16.9302	20.82711	20.27158	17.59405	19.27535	17.36361	11.36994	20.58415	22.2875	21.09824	17.46798	23.43798	19.64956	8.850023	21.1814	21.45915	13.99624	23.58188	11.89205	11.22372	19.83454	24.67731	26.18443	19.14116	19.89696	22.43032	14.82455	22.2571	19.00761	24.67731	14.13407	24.0893	13.27596	20.82711	26.18443	22.2571	17.19129	0	21.13864	16.85206	23.66541	21.61967	16.73583	18.7428	19.86653	21.49319	18.7966	9.21222	9.180748	19.77452	24.90869	11.61127	20.23868	23.66541	21.39413	19.18608	22.32954	18.45437	5.868423	24.33847	15.00752	19.22162	24.43102	22.35966	18.21073	14.66525	13.52762
71	10.69261	26.06279	26.14253	19.66432	23.19951	21.57688	17.63616	21.29461	24.51952	22.54348	22.64659	22.57811	25.5258	22.57811	17.3307	20.88545	26.71593	17.24874	19.97665	21.76836	26.35261	18.19991	22.75529	21.69351	19.4689	21.61808	24.94341	19.49495	22.58846	22.54655	23.6232	19.97118	21.41807	17.09838	9.912148	28.61506	21.46882	25.52866	17.53179	21.5361	13.21387	23.73275	22.54348	17.63616	22.32477	25.01663	21.43755	22.62664	22.90439	22.2139	13.21387	20.10971	21.02184	21.27978	26.71593	22.65397	12.23589	18.86473	17.83578	24.26415	23.70234	19.17579	26.71593	18.49459	20.06514	17.63648	10.1598	26.71593	23.70234	17.35947	21.13864	0	8.265039	20.76155	20.21039	8.097355	6.620877	17.85855	23.38149	13.1939	16.92754	18.91375	22.42713	17.24213	19.72358	17.33483	20.76155	18.78299	21.17006	20.51691	17.0451	15.60143	10.48225	16.07249	17.81235	23.6223	19.75109	16.80146	15.49099	18.67324
72	5.26156	19.80939	20.25245	15.37774	13.84085	15.96044	17.03102	17.00803	18.35135	13.18481	13.28792	15.97471	18.03221	15.40193	14.97552	11.52679	17.54428	14.89356	10.73355	12.40969	19.35272	15.84472	15.6733	12.27316	6.553127	17.3315	16.30564	4.541797	18.30187	13.18788	14.26453	16.35617	12.0594	14.74319	8.382953	20.13614	16.35617	18.34292	15.1766	16.35617	5.828259	14.37408	13.18481	17.03102	18.7014	15.65797	17.15097	13.26797	13.54573	17.92732	5.828259	15.4167	16.73527	11.92112	19.35272	15.03138	7.776196	19.35272	11.93223	16.77056	14.34367	16.40013	17.48195	12.14008	19.4697	13.86252	8.382953	15.03138	14.34367	15.00428	16.85206	8.265039	0	19.88404	15.86431	3.736402	5.32828	14.11117	20.30479	13.04123	17.65354	19.63975	21.21348	16.35116	20.44958	23.10811	19.88404	15.63877	21.2087	19.05936	12.69901	16.32743	15.78093	16.23315	13.46626	19.04616	16.60429	12.45537	15.39318	19.82912
73	20.83394	10.08108	27.06579	22.19108	22.25769	24.10364	15.02824	23.13715	19.32995	21.60166	21.70477	24.39156	28.1552	25.10487	17.26026	19.94363	8.925772	13.24014	23.7861	20.82654	10.07751	8.041128	20.23957	20.69001	19.82057	24.14484	14.91899	20.57321	25.11522	21.60473	22.68138	23.16951	20.47625	16.9075	20.05348	29.20311	24.77302	26.75977	14.04029	24.06286	21.5448	22.79093	21.60166	15.02824	24.85153	24.07482	23.96431	21.68482	21.96257	23.16951	19.82242	22.63647	23.54861	20.33797	10.07751	6.412867	20.23259	9.651729	23.52176	26.89355	22.76052	7.781618	8.863441	20.55693	10.85119	20.16325	21.78777	6.412867	22.76052	21.75969	23.66541	20.76155	19.88404	0	21.25241	19.10648	19.85584	19.49927	6.923519	18.42933	22.54793	24.53415	26.60158	26.02173	25.34398	10.44083	3.790042	21.02687	25.18694	13.08489	18.08711	21.22182	23.71721	21.62126	18.85436	9.246559	21.9924	17.84347	21.11139	24.29364
74	19.78453	23.0967	22.71084	17.07072	10.32587	19.25927	21.42813	21.93781	22.74845	10.02043	13.49269	16.17948	22.08562	22.21151	18.92944	11.73155	21.94139	20.27609	19.76636	12.61446	25.22295	23.35772	20.07041	12.47793	15.80083	20.44614	20.70274	20.02205	19.99485	13.39265	14.4693	16.56094	12.26417	20.78595	16.28139	22.59454	16.56094	16.95044	22.56675	18.81457	17.52506	10.59291	13.38958	21.42813	18.90617	15.86274	21.46794	13.47274	13.75049	19.68922	15.80268	18.71553	20.87958	12.12589	18.57216	24.85963	17.94714	23.74983	22.9706	20.06938	14.11412	20.79724	18.57216	10.79404	23.86681	10.8506	16.28139	19.42849	14.11412	19.34328	21.61967	20.21039	15.86431	21.25241	0	16.10365	22.55551	8.240882	22.69007	11.23416	22.66399	21.32221	15.13257	29.23788	22.11639	25.49338	22.26932	13.8317	21.85067	21.44463	7.172198	21.88979	21.33887	11.95322	11.65919	21.43143	12.96287	10.6483	12.47498	21.89228
75	5.302306	19.69316	20.13622	15.26151	16.09202	15.84421	19.2822	16.8918	20.60252	15.43599	15.5391	18.22589	17.91598	15.2857	14.80783	13.77796	19.79546	14.72587	13.2973	14.66087	19.23649	15.67704	17.92448	14.52434	11.77733	17.21527	18.55681	4.425567	18.18564	15.43906	16.51571	18.60735	14.31058	14.57551	7.961381	20.01991	18.60735	20.5941	15.00892	16.23994	8.098683	16.62526	15.43599	19.2822	20.95258	17.90915	17.03474	15.51915	15.7969	17.81109	8.098683	15.30047	16.61904	14.17229	21.6039	17.28256	4.084949	21.6039	10.66555	16.65433	16.59485	18.65131	19.73313	14.39126	21.72087	16.11369	7.961381	17.28256	16.59485	14.8366	16.73583	8.097355	3.736402	19.10648	16.10365	0	5.62714	16.36234	22.55597	15.29241	17.53731	19.52352	23.46466	15.08447	20.33335	19.80967	19.76781	17.88994	21.09247	21.31053	14.95019	16.21119	12.1554	18.48433	15.71743	18.92993	18.85547	14.70654	16.1359	19.71289
76	7.557959	21.70013	22.14318	17.26848	22.54389	17.85118	15.45205	18.89877	20.86026	21.88785	21.99096	20.18226	19.92295	17.29267	15.14659	20.22983	23.8323	15.06464	14.72344	21.11273	21.24346	16.0158	18.18222	16.09875	11.23596	19.22223	21.75774	6.432535	20.19261	21.89092	22.96757	17.57534	20.76244	14.91427	5.9128	22.02688	19.07298	22.82956	15.34768	18.24691	5.498516	23.07712	21.88785	15.45205	21.11157	24.36101	19.0417	21.97101	22.24876	19.81805	5.498516	17.30744	18.626	20.62416	23.8323	21.44077	6.091917	21.24346	10.00249	18.66129	23.04671	16.99169	23.8323	15.98481	18.85194	16.84415	7.856815	21.24346	23.04671	15.17536	18.7428	6.620877	5.32828	19.85584	22.55551	5.62714	0	19.47048	26.39912	18.40055	19.54428	21.53049	25.48679	14.42141	22.34032	21.81664	21.77478	20.99809	23.09944	24.7599	18.05833	18.21816	13.85118	20.71979	18.82557	20.93689	21.96361	17.81469	18.14287	21.71986
77	18.03139	20.85984	20.9577	15.09574	8.22926	17.0083	19.67499	16.72603	20.99531	7.923821	11.73955	14.42634	20.33248	18.00953	16.95446	9.978415	20.18825	16.87251	18.01322	10.86132	23.46981	17.82367	18.31727	8.430756	14.04769	17.0495	18.9496	18.26891	18.01987	7.576298	12.71616	14.8078	10.51103	16.72214	14.52825	20.8414	14.8078	14.39698	19.21409	17.06143	15.77192	7.661582	11.63644	19.67499	17.15303	14.1096	16.86897	11.7196	11.99735	17.64532	14.04954	15.54113	16.45327	5.468342	16.81903	23.10649	16.194	21.99669	21.21745	17.97277	12.7953	19.0441	16.81903	6.318739	22.11367	6.815671	14.52825	17.67535	12.7953	16.98323	19.86653	17.85855	14.11117	19.49927	8.240882	16.36234	19.47048	0	20.59345	7.939385	15.3597	17.34591	10.1145	27.14127	20.01978	23.39677	20.1727	11.73509	19.75406	19.34801	5.075585	19.79318	19.24226	6.935143	9.562576	19.33481	10.86625	8.551686	7.551466	17.10541
78	23.45388	12.40764	30.04905	24.81102	22.67844	16.78455	4.088279	25.75709	10.03107	22.02241	22.12552	19.48387	18.85632	16.22604	12.47735	20.36438	7.612504	13.97955	24.20685	21.24729	12.69745	11.19554	12.92325	21.11076	20.24132	16.97151	7.985359	24.92744	27.73516	22.02548	23.10213	26.15277	20.897	14.38197	23.03674	29.93274	25.19377	20.46269	10.83064	26.15277	21.96555	23.21168	22.02241	4.088279	22.73252	24.49557	26.58425	22.10557	22.38332	25.78945	20.24317	16.24081	26.16855	20.75871	13.06077	6.409981	22.38763	13.06077	28.14609	17.59467	23.18127	6.46835	7.550173	16.63563	9.53792	22.78319	24.77103	5.099599	23.18127	14.64306	21.49319	23.38149	20.30479	6.923519	22.69007	22.55597	26.39912	20.59345	0	20.92676	25.04536	27.03157	21.07845	31.10799	27.8414	12.93826	6.801006	17.62843	27.68437	9.294847	20.58454	23.71925	25.10484	16.31146	21.35178	12.93826	24.48982	20.34089	22.49901	18.61177
79	16.96146	18.00756	19.88777	10.43109	11.22254	13.26239	18.60505	12.06138	19.92538	10.56651	10.66962	13.35641	15.33415	12.70387	12.28981	3.223433	19.11832	12.20786	16.94328	7.271434	18.62058	13.15902	17.24734	7.458795	12.97776	12.38485	17.87967	17.19898	13.35523	9.113506	7.838522	13.73787	5.029042	12.05749	13.45832	19.77146	13.73787	10.83195	16.3618	15.9915	14.70199	11.75577	10.56651	18.60505	16.08309	13.03966	12.20432	10.64967	10.41892	12.98067	12.97961	12.71864	11.78862	9.302813	15.74909	22.03656	15.12407	20.92676	20.14752	14.0725	11.72537	17.97416	15.74909	7.980141	21.04373	4.039064	13.45832	16.03174	11.72537	12.31858	18.7966	13.1939	13.04123	18.42933	11.23416	15.29241	18.40055	7.939385	20.92676	0	12.73291	14.71912	13.14851	28.45267	18.45823	23.38732	20.16325	13.04648	19.7446	17.0055	10.10673	19.78373	20.55366	9.969158	10.87397	20.64621	8.158047	3.851183	7.115854	14.47862
80	16.99993	24.75554	21.12424	7.428208	17.73338	10.18204	16.32891	11.93788	20.22092	21.99633	22.09944	9.40778	12.46707	9.40778	16.02345	20.3383	23.93556	15.94149	19.95208	21.22121	23.24471	16.89266	17.54288	12.995	21.16423	8.447751	18.17521	18.47349	7.413918	16.59448	23.07605	6.244592	20.87092	15.79113	19.68804	21.00793	12.37766	20.0117	16.22454	8.365772	19.44508	17.58093	13.51769	16.32891	22.29891	20.38591	7.710953	22.07949	22.35724	12.85717	22.44281	10.35257	11.00395	20.73264	23.93556	25.04536	18.00208	18.75789	21.29125	12.79567	17.7709	17.86854	23.93556	12.995	22.95023	12.13689	19.68804	25.04536	17.7709	16.05222	9.21222	16.92754	17.65354	22.54793	22.66399	17.53731	19.54428	15.3597	25.04536	12.73291	0	8.041677	19.87943	24.50537	9.407781	19.83536	23.26208	18.03148	19.29099	23.01744	17.9264	4.729353	23.93514	14.38068	17.97856	24.0277	18.05928	16.42612	14.26193	13.1243
